genus	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Aliterella		16.827024928007145									41.60294340574856	36.99451268456275		23.593021592300246	20.700674995923887					18.88522666964704			14.220846029874425									22.85624488816133												31.077564873619128										2.0003175726315425	18.0						25.0									3.0	29.43210341186892						14.0	28.000001292609774		15.0000000001016				13.017721220504274						10.999910247801989		18.03659292571242																																																								
Alkalibacillus																																																																								12.0																																																																												
Alkalibacterium																																																										29.0																																																																																										
Alkaliflexus																																																						1.0																																																																																		29.63327172499353												
Alkalihalobacillus																																								58.999366727096316	10.0																																								148.0											11.0																																																								
Alkaliphilus									17.0					19.88332774858632															18.0																																																																																																																							
Alkalitalea																																																																																																																		62.727680495308036			45.27936951929714			21.398195335953034														20.81701336498348		217.62509331872886	113.41893347170723											
Alkanindiges																																			53.0	15.0	27.99999999191585																	1.0																																																																																														
Allisonella																																																																																															32.0													10.0		10.0	82.00004708470098				12.999999999999984						13.039924636572485				26.999997470378545			29.24180004540805						11.99999905519306	17.120898740409213	20.0	36.0000322569922		23.999885415306004	61.000000000211365			96.87345811278955			11.000000000000002	41.000000000000014	
Allohahella																																																																												12.0																																																																								
Alloprevotella																																																																		36.66304180229671																																																																						12.469190732399964									12.0			
Allostreptomyces									16.932830238610453		24.864655910545448	85.49264164922617			16.998265604414392				19.701371519758922	26.09646271839659																						18.403880659051566																																																																																																										
Alsobacter												89.25470474147767		21.718660851655997	21.99651560819903								14.975757826453812	17.0	23.00000000000001			14.999768540093699												24.00216667248461		13.0		14.0																																																																																																								
Altererythrobacter	77.0000604510137	154.00002921454583	42.11727504776753	190.50689521302755		183.03256348899015	79.9706160195845	44.99999998513573	211.15198688665473		117.58745956859667	147.08825578963777		170.21054612577595	271.4815225452036	85.34852593233768	50.999999999999986	76.2832939639512	211.9998885826182	203.99992697352485	24.000928499503452	80.0002842215956	55.61698241257548		138.9999999828886	34.97457123878179	234.6412938871351	185.25721582024948	53.0	17.0		76.61598621599879	46.99933569970801	127.04640560310821	28.00008632347244	173.04418901193574	409.42900004632276	25.0	40.999999664929646	105.99427384790596	97.022631712373	130.92007127013198	102.02810958031517	101.98043878076014	126.51881114631277																										33.0000026019741					78.01863267342013							12.0																																																																	
Alterileibacterium																																																																							17.000000000000195					12.0																		11.0															15.0										12.999999999999998								36.98858518360032						154.90644074666864						18.99999999986619		11.000000000000053							13.545788527682936
Alterococcus			10.676888437987873						21.94311247737631																	28.837674013582586	20.943762457235515	20.942969707071164												12.917716574841526	30.396596087544232																																																																																																											
Amaricoccus	39.0	71.00000000000003	25.0	58.0		23.0		21.0	45.0		28.00000000000012	140.99999980151483	11.0	69.0	276.00000026670205	25.0			27.0	37.0		29.0	42.0	24.18432822026284	73.0	49.0	58.0	87.00647154038947	37.997464674766476					135.0		17.0	96.06583141917362	14.0		229.11984991119587	38.0	61.000000000000014		43.0	40.00000000067957									1.0																						37.00000000000001																																																																								
Aminipila														24.21422725473061																																																										10.995766266808767																																	15.961964309606232							17.0					22.014152732115477		13.981785554247393								57.18659371586581		26.0					22.778519699476362	14.686430212351075	42.299666883119045								36.27035842487994		26.44141822762517		32.4541247754686
Aminobacter				29.773717700256054							18.015723336288577				12.320475309589048	28.20146993264468											26.712852749153196	36.59973403186235	19.173921496772337			15.601103555362842		23.03855039266494	20.614791572837074	36.01106726602401	113.2681375848739			20.472981068761197				16.682848062879362																																																																																																								
Ammonifex		28.126947237462897		45.804400499327535		33.673892376215825	40.92877681160928	36.791202586276505	85.20920238520324		36.60071253404158	37.152303784667566			52.564223786823646		20.536108390209638	33.53487443715137	39.9955796700459	64.07617008252878	30.895922511495943	38.18125914160509	34.19482912340121		17.027993907964717		14.996481664715086	63.252193213728454						25.966204531742118		21.30689830804474				18.82827091477088		62.97642785685784	47.898192830118845	29.22831539692432	41.72487314900772																																																																																																							
Amorphus												129.64793766511437			82.49954538496222	12.199488678372395			13.765695736577294																																																																																																																																	
Amphritea														28.071766132375515					37.44559494546163							193.05712145517418																																																																																																																										
Anabaena		19.49435474220123	21.624231379690876	39.88451128025163	19.44977986394976		33.06588135097508			19.171750658420905	97.55398679143791	29.804069099962764		73.64081154874675	26.800220992859078	174.2380534926178		94.04255962489664	36.301578141876796	17.409897299256553	119.68624507250657	16.638064475938087	125.94373356185598	78.46759841503446				21.175465703854172								30.576161161903567	38.22266397982276					25.086929264848226		39.30557135611711	45.61408123636107																																																																																																							
Anaerobacillus																																									22.000000002868738																																																																																																											
Anaerobacterium																																																																												13.577113055443704												17.0									68.62625954043519											22.156185733556857						73.4630065575848		133.88463073779042		26.606461148814923	123.13963773551764	43.34674332611547		129.97377285131242	37.98002412964488	17.958434886855			251.8423522442669		49.359176869053705				18.697277962894315	43.41060781400938	11.618211570820687	297.7113477104892	28.270905827952962	23.0			18.760192904944166		75.77642194988499	58.2776853825384		22.602634358787174		119.0009671375303
Anaerobiospirillum																																																																																																				240.99931954911403																																		13.910224809869385	293.6411196246119													
Anaerobutyricum																																																																							17.0	32.00000000000081																						100.34777583404428	22.01997426527387	1481.428863745048	52.99485377212278	66.99999999983848	186.4353021950116	416.4907438782997	12.999999999941116	64.76834938201657	134.076996997293	55.114034439929206	121.00029405427536	65.01577400505597	55.1346159803858	79.00000000000001	292.0	92.89352440513616	60.99999999999999	223.99997848242526		77.99870758445036	89.61664683081557	198.0537861224397	183.24522478275802	264.50830614649817	72.35163439046116	219.81490295278854	288.51646595269506	39.37541808933797	63.89518460065004	119.98729573414192	41.92500636609481	400.86553737310095	309.6370372870818	145.88590862009502	79.01125419791342	293.2778461459762	121.70614799374313	156.9999995000381	29.961676945492787	615.6632453000867	183.1173362643687	506.56242484556725	225.98292435737088	343.4117895263215	391.74979398345323	1118.6242334096253	641.3126131364529	442.1167237280166	335.6913592097065	2591.3416756927986		1942.8163067644969	776.6428016859462	742.7189503842383
Anaerocella														78.05853718203167																																																												12.0																																																																										
Anaerococcus																																															5.999999999999999	6.0	183.0	34.0	10.0	12.0	37.0	6.0				973.0000000000001	7047.000000000005			3874.999999999998	174.0	271.0	93.0	787.0		80.0	205.0		1916.0000000000018		3230.0000000000014	33.0	425.0	1341.0000000000002	66.0	995.9999999999999	139.99999999999997	50.0	5506.85341243983	43.00411479402443	1228.9999999999998	2349.0	282.0	1179.0	399.0	611.0		58.0	209.99999999999994	2039.0000000000011		46.000001264915745														55.0	163.0000017821369			113.99999999977314						157.34314958195966	58.99999999999999								386.9982981239772	11.000000001708967				559.9999996164626	1152.3035388861808								25.999999995389736							399.32841626866775
Anaerocolumna														32.71845501905838															103.0																																																											10.0																													42.712211090602864																	21.33695429821373	21.121633317256716	25.072250090327653							31.977552236826572	11.278186140048337		54.29078092611138		106.69105770291564
Anaeromassilibacillus																																																																								31.326279427657976																						187.54427564626252		31.741233087544323			33.184004878348915			62.494559293639014	40.37597072314775			17.000032804338304								123.28320821265065		20.746740937565832	21.39989024127873		50.649064248060796	99.52256150460786	26.141870298384692	71.26729020269644	33.505420229965225	94.48522782191857			163.3537734929215			16.99409330183151	51.966246219398926			46.96637609545953	16.963313160420984	180.3546817458265	20.348968801907372	47.97922149653244	16.22524473800684	344.0943377395655	99.11750976391741		32.85996446361555	609.7606133357924		93.9983662664378		425.8569804286116
Anaeromyxobacter	90.18384980650245	107.22924613247807	60.419867771123876	144.66403123064723		117.17268725139935	110.60324023165313	68.05164188767974	181.28386744243244	29.72326868410569	122.65413233909857	218.78197470939224		152.15612860507522	290.7775263270967	82.95354831752272	43.21806065720373	79.29475857660658	162.34671739720156	193.653409968223	72.64707818751057	147.44409897127045	77.50129003518737	79.3123269551378	202.07627339310255	77.3391081612708	118.57135407493128	173.05510016957584	49.01318235007699		35.530753007343186	67.32084999659328	43.65222437028942	158.14304292904512	58.54735736980969	53.54625490443466	109.93390597016729	106.76841960228253	87.51832667697145	187.10454954135753	64.09657763575943	178.90308401131074	95.17749285511314	95.22820891240482	99.7884944582852																																																																																																							
Anaeroplasma																																																																																																																																						21.000000000003983														
Anaerosphaera																																																																																																																															17.368267810622243						173.43430417950023															
Anaerosporomusa																						11.947582364056856																																																																																																																														
Anaerostipes																																										36.36954917511205																																																				47.582810075830466	11.008256418096867		66.06375695295705	59.000004875208454	237.93925587553954	58.01461719328103		214.9562104231437	82.44548546690855	326.9370614434191	109.487682608701	32.85708505291298	21.88983540847161	19.975483987558924	664.5292910618315	16.607256783592938	11.999997682004595	233.44591232302008		97.8629620314405	60.987262061871135	41.889304665241426	95.46773613002757	104.01373515447905	120.73600884713275	77.14218071064546	166.11016146710335	13.133816349002911	66.35412108820496	114.73015723317481			57.76866153356205	37.503831448362064	23.908873187527302	39.30570944046039	119.53376644827108			65.70527143998922	56.82654625155475	350.1948971925739	23.853225297039966	153.7881094729254	176.56222772443013	2687.3681051534227	266.49960844727497	1703.535950851809	141.09045527459534	275.11517538137105		2663.5623452171853	825.8635827894842	1485.7282371487308
Anaerotaenia														26.608864354581094																																																																																20.6101423655738		17.305046599649405	16.852412839929446															34.85831751322566						13.888616024666975	42.74499714041525				30.101632335515102	29.026307561011066										13.998501287730628	34.950335345708815	18.52801651243743								56.627437094768105		106.07737069068142		53.69517237479088
Anaerotignum														294.5901033983737																																																																																20.99999999999999			30.95287416778093	11.000000000357863	248.5385428033101	98.99992240124242		110.26060513078	106.39120360151311	86.95058686976203	145.00105018428962	47.99999999326605	19.99999899441637	53.02392644892146	141.00003530381213	48.99996702349298	29.0	142.99288680783198	1.0	42.113930638461795	21.99999999835514	51.99999999997975	167.3345864458832	114.90976639650587	44.00000000000003	55.00000506696714	67.23347708625732	45.79747747033496	44.83274853315166	29.000887732054572	32.00182233950428	98.02285941720798	49.000485996491655	22.00000000400808	16.0	94.9999999955163	70.00048991223466	13.0	28.99999999999317	140.05738069457414	148.24794548652173	94.48517120085731	25.99976008307022	97.10905184442113	183.05776526741758	616.376849669026	112.9994122682229	15.999988784196324	60.00001835272618	88.00010270061867		147.41084435993756	133.69214045242907	238.29874056854726
Anaerotruncus														167.067135432372																																																																																67.47821168326533			100.93023578349856	16.000854540098718		57.51359078805227	24.999999593237792		163.34725783598455	35.17861945477207	13.999999999999998	105.11760004769476		119.83826113561712		15.970162092155874		40.9999670094369		30.02317402911344	13.0	37.00000051508207	70.7270917709119	109.62467203932846	49.19666903722901	18.993100334086662	46.95249757689614	184.73728808007823		117.1923122544519	36.0		39.49686927894611		49.593968459761584	75.98816180973425	39.87212742085735		23.17892632909561	159.97708812145163	277.88520941907444	264.63137823009015	148.13332771860496	37.141666765063626	47.8362673445536	28.808603102048	63.956044656500396		174.2640117104223	63.221063167129934		95.88765902888993		53.96157396109174
Anaerovibrio																																																																																																					14.99937007756644																																	179.27033544708976	17.00000000000059													
Anaerovorax														13.78577274528841																																																																																																								12.000088036135635	18.892199313620857								10.587238123735856									10.649577317739897								21.245612429748608				14.671635553975785
Ancylobacter												22.291153487165214			20.6832942711588																														20.96949044673095																																																																																																							
Angustibacter												27.463121444760095																																																																																																																																								
Annwoodia																																					31.9174396218673																																																																																																															
Anoxybacillus																																										28.000000000000053																																																																																																										
Anseongella	30.413265921743413	22.81446836731284		19.0245279219397		21.86244975003259	35.75303766508351		31.965798024752306		21.38813044063643	25.87174167481675			27.933930552985448	26.338406414462533		26.34985338883801	48.88819488404583	32.958102157432236		15.563573582310722			20.55443383249598	31.13176549377608	27.458456297319614		25.554234955877877					41.15545639984206			33.827676443982675			23.086575906362828	25.332796877169976	28.386527150951586																																																																																																										
Antarcticibacterium																																																																												24.007430246118002							15.0																																																																	
Aquabacterium									24.28540501040646		28.983439312158396												16.33896104285158												19.0		71.68358624557867																																																																																																															
Aquicella	23.999999999991328		20.0						39.209492783370706			33.05128359332262		14.000000000041528	15.054255988566275	14.000000140906394			19.000753938939365	14.000448068496652		20.947409607844712	16.569926388301813	29.797111667226886	56.202432694194044	46.98221789411296	98.15279872422823	72.3819420125585	45.99974205056938		19.00160870492604	17.000015329501505	18.0	89.00003538812355	21.568612739029785	57.37261347405418	147.51859542768574			43.46451702082158		43.988124430666076	26.843508752887143																																																																																																									
Aquidulcibacter																							13.0																																																																																																																													
Aquihabitans	19.0562517109854	17.649077438068407				26.700222641553864		14.963231294552445	35.08022572443992		40.15155411749442	177.2805368368814		24.015836965012568	27.638039938721253	17.602686867482948		12.853367891370947	29.035991049416648	16.93410242563905		11.199223771101126	15.778912103046586	22.31241602930997	18.250295467884158			15.136575352434836						30.06719073741365		14.63525157981108	54.10971884967107			17.000033073854834	24.00000053538051	11.596204701449112			16.009688191620555																																						28.0					13.0																																																												
Aquimonas																													130.9644866342565																																																																																																																							
Aquincola	149.07120489572748	54.30683779717365	63.16274542787517	99.01645276108148		582.7215474584332	216.51024104139537	46.4239819563324	135.4155839636598	58.00743211286336	132.7296557625167	140.4448336938845	90.18865318150593	136.8057817284075	118.0838343822598	111.39831444398838	164.73717648412892	184.06619422982368	515.2881081506696	90.31468052239565	64.38064765890542	217.90883075590168	158.44449923303645	167.0242694378624	270.5312538628797	209.3520404736457	136.32048954301632	127.67152818051187	33.22312623097984	205.45109886648282	30.882285868727113	194.2301268996957	62.927926547031795	136.77814502378916	87.54015500889393	426.49211124440313	115.57654280903117	168.93760130195403	56.915282164079215	32.395114940183056	61.19128969446355	299.80115425700257	378.49198184306977	73.71528890937735	103.89409756347257																									1.0	19.717862549396997					20.96434294919284																																																																								
Aquisphaera	22.427986206691642	17.713082686968427		13.550906090725675		36.00792832960743	20.324983104821502	27.26755300899564	88.77141156635561	15.30046897762445	24.77003804811248	111.73271472935095		56.161699422104114	72.54968429794145	12.917291370163865		12.780520148424927	14.503205404930885	81.92896233976629		32.13748216696855	23.576796305239338	29.665557146545147	36.71919778279869	17.4017055703611	11.686323714901281	32.19365080714219	18.006308087940205				13.297498752177875	49.34094034367971			19.681206377634503	34.077857447084874	27.849358264052647	62.981454998410776	11.625123853581405	62.59854054044079	29.521266602913233	34.061230769990466	16.15442449450253																																																																																																							
Arboricoccus	47.0	61.0		55.0		44.0	19.999999999855554	60.0	67.00005169876715		71.99965248089003	344.00000000000017	21.0	57.894888038634065	704.0000363874742	49.000000000001236	20.0	41.00000024732083	52.99998659138794	129.0000014918123	48.999984883633864	66.99999999999993	81.0030354459297	56.999999999961794	34.0		12.484408586615126	93.0	13.000000000000002					29.029626701512946	10.999999999508828	16.999999999559222	25.0	27.0	74.0	84.00000162578233	37.0	88.0	53.999999999999574	44.0	67.00418419268524																																				22.0																																																																			
Archangium		27.07172814571017		29.353380522506967		31.812647213864068			29.583128350749377		60.2921463377031	78.01601463023948		18.731343291055552	37.98066592142287			29.58420532970602	22.022162760997983	35.77186395481548				29.436578054601675	28.895910022813386		28.715396786248828	54.55471526805538							24.74608229969889		34.20667327425436	20.173147939163126	20.599946497932613	40.915110286773356	22.01069928195912	33.32579664284965		30.373527808607783	24.38214359636519																																																																																																							
